created_at,entry_id,temperature,humidity
2017-08-19 22:59:31 UTC,1554,21.00,"45.00

"
2017-08-19 23:14:12 UTC,1555,22.00,"47.00

"
2017-08-19 23:28:47 UTC,1556,22.00,"51.00

"
2017-08-19 23:43:22 UTC,1557,22.00,"55.00

"
2017-08-19 23:57:57 UTC,1558,22.00,"58.00

"
2017-08-20 00:12:31 UTC,1559,21.00,"47.00

"
2017-08-20 00:27:12 UTC,1560,22.00,"48.00

"
2017-08-20 00:41:50 UTC,1561,22.00,"48.00

"
2017-08-20 00:56:31 UTC,1562,22.00,"53.00

"
2017-08-20 01:11:00 UTC,1563,21.00,"47.00

"
2017-08-20 01:25:39 UTC,1564,21.00,"46.00

"
2017-08-20 01:40:21 UTC,1565,21.00,"47.00

"
2017-08-20 01:54:59 UTC,1566,22.00,"54.00

"
2017-08-20 02:09:33 UTC,1567,21.00,"58.00

"
2017-08-20 02:24:10 UTC,1568,22.00,"55.00

"
2017-08-20 02:38:46 UTC,1569,21.00,"52.00

"
2017-08-20 02:53:23 UTC,1570,22.00,"60.00

"
2017-08-20 03:07:55 UTC,1571,21.00,"47.00

"
2017-08-20 03:22:37 UTC,1572,22.00,"54.00

"
2017-08-20 03:37:12 UTC,1573,22.00,"60.00

"
2017-08-20 03:51:45 UTC,1574,21.00,"56.00

"
2017-08-20 04:06:25 UTC,1575,21.00,"60.00

"
2017-08-20 04:21:01 UTC,1576,21.00,"53.00

"
2017-08-20 04:35:39 UTC,1577,21.00,"57.00

"
2017-08-20 04:50:19 UTC,1578,21.00,"54.00

"
2017-08-20 05:04:58 UTC,1579,22.00,"59.00

"
2017-08-20 05:19:31 UTC,1580,22.00,"60.00

"
2017-08-20 05:34:07 UTC,1581,21.00,"52.00

"
2017-08-20 05:48:58 UTC,1582,21.00,"55.00

"
2017-08-20 06:03:29 UTC,1583,22.00,"60.00

"
2017-08-20 06:18:02 UTC,1584,22.00,"57.00

"
2017-08-20 06:32:40 UTC,1585,22.00,"59.00

"
2017-08-20 06:47:13 UTC,1586,21.00,"61.00

"
2017-08-20 07:01:48 UTC,1587,21.00,"53.00

"
2017-08-20 07:16:29 UTC,1588,21.00,"56.00

"
2017-08-20 07:31:08 UTC,1589,22.00,"58.00

"
2017-08-20 07:45:48 UTC,1590,22.00,"62.00

"
2017-08-20 08:00:18 UTC,1591,22.00,"59.00

"
2017-08-20 08:14:59 UTC,1592,21.00,"55.00

"
2017-08-20 08:29:36 UTC,1593,22.00,"59.00

"
2017-08-20 08:44:11 UTC,1594,22.00,"62.00

"
2017-08-20 08:58:47 UTC,1595,21.00,"54.00

"
2017-08-20 09:13:27 UTC,1596,21.00,"57.00

"
2017-08-20 09:28:08 UTC,1597,23.00,"58.00

"
2017-08-20 09:42:47 UTC,1598,24.00,"59.00

"
2017-08-20 09:57:26 UTC,1599,24.00,"61.00

"
2017-08-20 10:12:04 UTC,1600,25.00,"58.00

"
2017-08-20 10:26:42 UTC,1601,25.00,"58.00

"
2017-08-20 10:41:31 UTC,1602,25.00,"58.00

"
2017-08-20 10:56:11 UTC,1603,25.00,"58.00

"
2017-08-20 11:10:44 UTC,1604,25.00,"58.00

"
2017-08-20 11:25:22 UTC,1605,25.00,"58.00

"
2017-08-20 11:39:58 UTC,1606,25.00,"58.00

"
2017-08-20 11:54:28 UTC,1607,23.00,"57.00

"
2017-08-20 12:09:03 UTC,1608,22.00,"53.00

"
2017-08-20 12:23:40 UTC,1609,22.00,"47.00

"
2017-08-20 12:38:17 UTC,1610,22.00,"59.00

"
2017-08-20 12:52:51 UTC,1611,21.00,"48.00

"
2017-08-20 13:07:33 UTC,1612,22.00,"52.00

"
2017-08-20 13:22:10 UTC,1613,22.00,"59.00

"
2017-08-20 13:36:44 UTC,1614,22.00,"54.00

"
2017-08-20 13:51:28 UTC,1615,23.00,"60.00

"
2017-08-20 14:06:03 UTC,1616,22.00,"56.00

"
2017-08-20 14:20:36 UTC,1617,22.00,"55.00

"
2017-08-20 14:35:15 UTC,1618,22.00,"62.00

"
2017-08-20 14:49:48 UTC,1619,22.00,"55.00

"
2017-08-20 15:04:26 UTC,1620,22.00,"59.00

"
2017-08-20 15:19:02 UTC,1621,22.00,"53.00

"
2017-08-20 15:33:38 UTC,1622,22.00,"56.00

"
2017-08-20 15:48:15 UTC,1623,22.00,"60.00

"
2017-08-20 16:02:50 UTC,1624,22.00,"57.00

"
2017-08-20 16:17:36 UTC,1625,24.00,"58.00

"
2017-08-20 16:32:14 UTC,1626,25.00,"57.00

"
2017-08-20 16:46:52 UTC,1627,25.00,"57.00

"
2017-08-20 17:01:31 UTC,1628,25.00,"57.00

"
2017-08-20 17:16:08 UTC,1629,25.00,"58.00

"
2017-08-20 17:30:46 UTC,1630,25.00,"58.00

"
2017-08-20 17:45:23 UTC,1631,25.00,"58.00

"
2017-08-20 18:00:05 UTC,1632,25.00,"58.00

"
2017-08-20 18:14:42 UTC,1633,26.00,"58.00

"
2017-08-20 18:29:17 UTC,1634,26.00,"58.00

"
2017-08-20 18:43:58 UTC,1635,26.00,"58.00

"
2017-08-20 18:58:34 UTC,1636,26.00,"58.00

"
2017-08-20 19:13:13 UTC,1637,26.00,"58.00

"
2017-08-20 19:27:49 UTC,1638,26.00,"58.00

"
2017-08-20 19:42:18 UTC,1639,24.00,"57.00

"
2017-08-20 19:56:53 UTC,1640,23.00,"49.00

"
2017-08-20 20:11:27 UTC,1641,22.00,"47.00

"
2017-08-20 20:26:03 UTC,1642,22.00,"45.00

"
2017-08-20 20:40:44 UTC,1643,21.00,"44.00

"
2017-08-20 20:55:18 UTC,1644,22.00,"48.00

"
2017-08-20 21:09:53 UTC,1645,22.00,"53.00

"
2017-08-20 21:24:30 UTC,1646,21.00,"47.00

"
2017-08-20 21:39:11 UTC,1647,22.00,"48.00

"
2017-08-20 21:53:46 UTC,1648,22.00,"46.00

"
2017-08-20 22:08:24 UTC,1649,22.00,"57.00

"
2017-08-20 22:23:01 UTC,1650,22.00,"53.00

"
2017-08-20 22:37:39 UTC,1651,22.00,"52.00

"
2017-08-20 22:52:14 UTC,1652,22.00,"55.00

"
2017-08-20 23:06:52 UTC,1653,22.00,"53.00

"
2017-08-20 23:21:27 UTC,1654,22.00,"49.00

"
2017-08-20 23:36:04 UTC,1655,23.00,"46.00

"
2017-08-20 23:50:52 UTC,1656,22.00,"47.00

"
2017-08-21 00:05:29 UTC,1657,22.00,"47.00

"
2017-08-21 00:20:04 UTC,1658,22.00,"47.00

"
2017-08-21 00:34:41 UTC,1659,22.00,"46.00

"
2017-08-21 00:49:22 UTC,1660,22.00,"46.00

"
2017-08-21 01:03:53 UTC,1661,22.00,"46.00

"
2017-08-21 01:18:34 UTC,1662,21.00,"45.00

"
2017-08-21 01:33:08 UTC,1663,21.00,"45.00

"
2017-08-21 01:47:46 UTC,1664,21.00,"45.00

"
2017-08-21 02:02:22 UTC,1665,21.00,"45.00

"
2017-08-21 02:16:58 UTC,1666,20.00,"45.00

"
2017-08-21 02:31:35 UTC,1667,21.00,"43.00

"
2017-08-21 02:46:12 UTC,1668,20.00,"44.00

"
2017-08-21 03:00:49 UTC,1669,21.00,"43.00

"
2017-08-21 03:15:26 UTC,1670,21.00,"43.00

"
2017-08-21 03:30:04 UTC,1671,21.00,"47.00

"
2017-08-21 03:44:44 UTC,1672,20.00,"46.00

"
2017-08-21 03:59:19 UTC,1673,20.00,"45.00

"
2017-08-21 04:13:57 UTC,1674,21.00,"47.00

"
2017-08-21 04:28:33 UTC,1675,21.00,"45.00

"
2017-08-21 04:43:11 UTC,1676,21.00,"48.00

"
2017-08-21 04:57:46 UTC,1677,20.00,"46.00

"
2017-08-21 05:12:25 UTC,1678,21.00,"47.00

"
2017-08-21 05:26:59 UTC,1679,20.00,"46.00

"
2017-08-21 05:41:38 UTC,1680,21.00,"48.00

"
2017-08-21 05:56:15 UTC,1681,20.00,"47.00

"
2017-08-21 06:10:53 UTC,1682,21.00,"47.00

"
2017-08-21 06:25:30 UTC,1683,21.00,"59.00

"
2017-08-21 06:40:12 UTC,1684,23.00,"49.00

"
2017-08-21 06:54:53 UTC,1685,24.00,"52.00

"
2017-08-21 07:24:14 UTC,1686,25.00,"57.00

"
2017-08-21 07:38:53 UTC,1687,25.00,"58.00

"
2017-08-21 07:53:29 UTC,1688,25.00,"59.00

"
2017-08-21 08:08:10 UTC,1689,25.00,"59.00

"
2017-08-21 08:22:43 UTC,1690,25.00,"60.00

"
2017-08-21 08:37:24 UTC,1691,25.00,"60.00

"
2017-08-21 08:52:00 UTC,1692,25.00,"60.00

"
2017-08-21 09:06:38 UTC,1693,26.00,"61.00

"
2017-08-21 09:21:14 UTC,1694,26.00,"61.00

"
2017-08-21 09:35:53 UTC,1695,26.00,"60.00

"
2017-08-21 09:50:30 UTC,1696,26.00,"60.00

"
2017-08-21 10:05:09 UTC,1697,26.00,"61.00

"
2017-08-21 10:19:45 UTC,1698,26.00,"60.00

"
2017-08-21 10:34:21 UTC,1699,26.00,"60.00

"
2017-08-21 10:48:57 UTC,1700,26.00,"60.00

"
2017-08-21 11:03:36 UTC,1701,26.00,"58.00

"
2017-08-21 11:18:12 UTC,1702,26.00,"58.00

"
2017-08-21 11:32:50 UTC,1703,26.00,"58.00

"
2017-08-21 11:47:27 UTC,1704,27.00,"57.00

"
2017-08-21 12:02:07 UTC,1705,27.00,"59.00

"
2017-08-21 12:16:44 UTC,1706,27.00,"58.00

"
2017-08-21 12:31:20 UTC,1707,28.00,"57.00

"
2017-08-21 12:45:58 UTC,1708,28.00,"57.00

"
2017-08-21 13:00:38 UTC,1709,28.00,"55.00

"
2017-08-21 13:15:14 UTC,1710,28.00,"56.00

"
2017-08-21 13:29:51 UTC,1711,28.00,"55.00

"
2017-08-21 13:44:27 UTC,1712,28.00,"54.00

"
2017-08-21 13:59:04 UTC,1713,28.00,"52.00

"
2017-08-21 14:13:43 UTC,1714,28.00,"48.00

"
2017-08-21 14:28:18 UTC,1715,28.00,"50.00

"
2017-08-21 14:42:55 UTC,1716,28.00,"51.00

"
2017-08-21 14:57:33 UTC,1717,28.00,"54.00

"
2017-08-21 15:12:12 UTC,1718,28.00,"55.00

"
2017-08-21 16:12:00 UTC,1719,28.00,"57.00

"
2017-08-21 16:26:33 UTC,1720,28.00,"59.00

"
2017-08-21 16:41:11 UTC,1721,28.00,"60.00

"
2017-08-21 16:55:51 UTC,1722,28.00,"60.00

"
2017-08-21 17:10:28 UTC,1723,28.00,"59.00

"
2017-08-21 17:25:00 UTC,1724,26.00,"59.00

"
2017-08-21 17:39:32 UTC,1725,25.00,"59.00

"
2017-08-21 17:54:08 UTC,1726,24.00,"58.00

"
2017-08-21 18:08:43 UTC,1727,24.00,"57.00

"
2017-08-21 18:23:23 UTC,1728,24.00,"55.00

"
2017-08-21 18:38:02 UTC,1729,24.00,"53.00

"
2017-08-21 18:52:32 UTC,1730,23.00,"53.00

"
2017-08-21 19:07:10 UTC,1731,23.00,"51.00

"
2017-08-21 19:21:45 UTC,1732,23.00,"52.00

"
2017-08-21 19:36:21 UTC,1733,23.00,"49.00

"
2017-08-21 19:50:59 UTC,1734,23.00,"47.00

"
2017-08-21 20:05:35 UTC,1735,23.00,"46.00

"
2017-08-21 20:20:13 UTC,1736,23.00,"47.00

"
2017-08-21 20:34:49 UTC,1737,23.00,"51.00

"
2017-08-21 20:49:35 UTC,1738,23.00,"58.00

"
2017-08-21 21:33:16 UTC,1739,22.00,"47.00

"
2017-08-21 21:47:52 UTC,1740,22.00,"46.00

"
2017-08-21 22:02:31 UTC,1741,22.00,"54.00

"
2017-08-21 22:17:13 UTC,1742,22.00,"49.00

"
2017-08-21 22:31:44 UTC,1743,22.00,"59.00

"
2017-08-21 22:46:21 UTC,1744,22.00,"58.00

"
2017-08-21 23:01:00 UTC,1745,23.00,"57.00

"
2017-08-21 23:15:36 UTC,1746,23.00,"54.00

"
2017-08-21 23:30:18 UTC,1747,22.00,"56.00

"
2017-08-21 23:44:52 UTC,1748,22.00,"54.00

"
2017-08-21 23:59:27 UTC,1749,22.00,"52.00

"
2017-08-22 00:14:07 UTC,1750,22.00,"49.00

"
2017-08-22 00:28:43 UTC,1751,22.00,"48.00

"
2017-08-22 00:43:18 UTC,1752,22.00,"47.00

"
2017-08-22 00:57:55 UTC,1753,22.00,"47.00

"
2017-08-22 01:12:34 UTC,1754,22.00,"48.00

"
2017-08-22 01:27:10 UTC,1755,22.00,"47.00

"
2017-08-22 01:41:46 UTC,1756,21.00,"48.00

"
2017-08-22 01:56:22 UTC,1757,22.00,"47.00

"
2017-08-22 02:11:00 UTC,1758,21.00,"47.00

"
2017-08-22 02:25:36 UTC,1759,21.00,"47.00

"
2017-08-22 02:40:13 UTC,1760,21.00,"46.00

"
2017-08-22 02:54:49 UTC,1761,21.00,"46.00

"
2017-08-22 03:09:27 UTC,1762,21.00,"46.00

"
2017-08-22 03:24:03 UTC,1763,21.00,"46.00

"
2017-08-22 03:38:38 UTC,1764,21.00,"46.00

"
2017-08-22 03:53:15 UTC,1765,21.00,"46.00

"
2017-08-22 04:07:53 UTC,1766,21.00,"46.00

"
2017-08-22 04:22:32 UTC,1767,21.00,"46.00

"
2017-08-22 04:37:06 UTC,1768,20.00,"46.00

"
2017-08-22 04:51:43 UTC,1769,21.00,"45.00

"
2017-08-22 05:06:20 UTC,1770,20.00,"46.00

"
2017-08-22 05:20:56 UTC,1771,21.00,"44.00

"
2017-08-22 05:35:33 UTC,1772,21.00,"44.00

"
2017-08-22 05:50:09 UTC,1773,20.00,"45.00

"
2017-08-22 06:04:47 UTC,1774,20.00,"46.00

"
2017-08-22 06:19:23 UTC,1775,20.00,"45.00

"
2017-08-22 06:33:59 UTC,1776,20.00,"45.00

"
2017-08-22 06:48:36 UTC,1777,21.00,"47.00

"
2017-08-22 07:03:14 UTC,1778,20.00,"47.00

"
2017-08-22 07:17:49 UTC,1779,21.00,"45.00

"
2017-08-22 07:32:28 UTC,1780,20.00,"49.00

"
2017-08-22 07:47:04 UTC,1781,21.00,"58.00

"
2017-08-22 08:01:51 UTC,1782,23.00,"61.00

"
2017-08-22 08:16:27 UTC,1783,24.00,"61.00

"
2017-08-22 08:31:06 UTC,1784,25.00,"62.00

"
2017-08-22 08:45:43 UTC,1785,25.00,"63.00

"
2017-08-22 09:00:22 UTC,1786,25.00,"63.00

"
2017-08-22 09:14:57 UTC,1787,25.00,"62.00

"
2017-08-22 09:29:34 UTC,1788,25.00,"61.00

"
2017-08-22 09:59:13 UTC,1789,25.00,"61.00

"
2017-08-22 10:13:53 UTC,1790,25.00,"61.00

"
2017-08-22 10:28:29 UTC,1791,25.00,"61.00

"
2017-08-22 10:43:06 UTC,1792,26.00,"57.00

"
2017-08-22 10:57:45 UTC,1793,26.00,"58.00

"
2017-08-22 11:12:22 UTC,1794,26.00,"57.00

"
2017-08-22 11:27:00 UTC,1795,26.00,"59.00

"
2017-08-22 11:41:36 UTC,1796,26.00,"60.00

"
2017-08-22 11:56:16 UTC,1797,26.00,"60.00

"
2017-08-22 12:10:58 UTC,1798,26.00,"60.00

"
2017-08-22 12:25:30 UTC,1799,27.00,"60.00

"
2017-08-22 12:40:08 UTC,1800,27.00,"59.00

"
2017-08-22 12:54:46 UTC,1801,27.00,"59.00

"
2017-08-22 13:09:25 UTC,1802,27.00,"59.00

"
2017-08-22 13:24:01 UTC,1803,27.00,"59.00

"
2017-08-22 13:38:40 UTC,1804,27.00,"59.00

"
2017-08-22 13:53:16 UTC,1805,27.00,"59.00

"
2017-08-22 14:07:54 UTC,1806,27.00,"59.00

"
2017-08-22 14:22:31 UTC,1807,27.00,"59.00

"
2017-08-22 14:37:11 UTC,1808,27.00,"59.00

"
2017-08-22 14:51:48 UTC,1809,27.00,"59.00

"
2017-08-22 15:06:23 UTC,1810,27.00,"59.00

"
2017-08-22 15:21:01 UTC,1811,27.00,"58.00

"
2017-08-22 15:35:38 UTC,1812,27.00,"58.00

"
2017-08-22 15:50:15 UTC,1813,27.00,"57.00

"
2017-08-22 16:04:54 UTC,1814,27.00,"57.00

"
2017-08-22 16:19:32 UTC,1815,27.00,"57.00

"
2017-08-22 16:34:05 UTC,1816,27.00,"58.00

"
2017-08-22 16:48:44 UTC,1817,27.00,"59.00

"
2017-08-22 17:03:22 UTC,1818,27.00,"58.00

"
2017-08-22 17:17:57 UTC,1819,27.00,"57.00

"
2017-08-22 17:32:34 UTC,1820,27.00,"57.00

"
2017-08-22 17:47:10 UTC,1821,27.00,"57.00

"
2017-08-22 18:01:49 UTC,1822,27.00,"57.00

"
2017-08-22 18:31:29 UTC,1823,27.00,"56.00

"
2017-08-22 18:46:06 UTC,1824,27.00,"56.00

"
2017-08-22 19:00:44 UTC,1825,27.00,"56.00

"
2017-08-22 19:15:18 UTC,1826,25.00,"57.00

"
2017-08-22 19:29:51 UTC,1827,24.00,"58.00

"
2017-08-22 19:44:26 UTC,1828,24.00,"58.00

"
2017-08-22 19:59:04 UTC,1829,24.00,"56.00

"
2017-08-22 20:28:41 UTC,1830,23.00,"54.00

"
2017-08-22 20:43:18 UTC,1831,23.00,"52.00

"
2017-08-22 20:57:57 UTC,1832,23.00,"52.00

"
2017-08-22 21:12:31 UTC,1833,23.00,"53.00

"
2017-08-22 21:27:09 UTC,1834,23.00,"52.00

"
2017-08-22 21:41:45 UTC,1835,23.00,"51.00

"
2017-08-22 21:56:23 UTC,1836,22.00,"50.00

"
2017-08-22 22:10:55 UTC,1837,23.00,"47.00

"
2017-08-22 22:25:32 UTC,1838,22.00,"47.00

"
2017-08-22 22:54:50 UTC,1839,22.00,"47.00

"
2017-08-22 23:09:28 UTC,1840,21.00,"49.00

"
2017-08-22 23:24:03 UTC,1841,21.00,"48.00

"
2017-08-22 23:38:38 UTC,1842,21.00,"47.00

"
2017-08-22 23:53:15 UTC,1843,22.00,"47.00

"
2017-08-23 00:07:56 UTC,1844,22.00,"47.00

"
2017-08-23 00:22:32 UTC,1845,22.00,"47.00

"
2017-08-23 00:37:07 UTC,1846,22.00,"46.00

"
2017-08-23 00:51:44 UTC,1847,22.00,"47.00

"
2017-08-23 01:06:24 UTC,1848,22.00,"46.00

"
2017-08-23 01:21:02 UTC,1849,21.00,"45.00

"
2017-08-23 01:35:36 UTC,1850,21.00,"46.00

"
2017-08-23 01:50:11 UTC,1851,21.00,"45.00

"
2017-08-23 02:04:47 UTC,1852,21.00,"44.00

"
2017-08-23 02:19:28 UTC,1853,21.00,"43.00

"
2017-08-23 02:34:02 UTC,1854,21.00,"45.00

"
2017-08-23 02:48:38 UTC,1855,21.00,"44.00

"
2017-08-23 03:03:15 UTC,1856,21.00,"43.00

"
2017-08-23 03:17:57 UTC,1857,21.00,"45.00

"
2017-08-23 03:32:29 UTC,1858,21.00,"43.00

"
2017-08-23 03:47:07 UTC,1859,21.00,"43.00

"
2017-08-23 04:01:42 UTC,1860,21.00,"45.00

"
2017-08-23 04:16:22 UTC,1861,21.00,"43.00

"
2017-08-23 04:30:56 UTC,1862,21.00,"43.00

"
2017-08-23 04:45:33 UTC,1863,21.00,"43.00

"
2017-08-23 05:00:11 UTC,1864,21.00,"43.00

"
2017-08-23 05:14:47 UTC,1865,20.00,"43.00

"
2017-08-23 05:29:23 UTC,1866,21.00,"44.00

"
2017-08-23 05:43:59 UTC,1867,21.00,"43.00

"
2017-08-23 05:58:33 UTC,1868,21.00,"43.00

"
2017-08-23 06:13:11 UTC,1869,20.00,"42.00

"
2017-08-23 06:27:49 UTC,1870,21.00,"43.00

"
2017-08-23 06:42:32 UTC,1871,23.00,"54.00

"
2017-08-23 06:57:12 UTC,1872,24.00,"58.00

"
2017-08-23 07:11:51 UTC,1873,24.00,"57.00

"
2017-08-23 07:26:28 UTC,1874,24.00,"59.00

"
2017-08-23 07:41:07 UTC,1875,25.00,"58.00

"
2017-08-23 07:55:45 UTC,1876,25.00,"57.00

"
2017-08-23 08:10:25 UTC,1877,25.00,"57.00

"
2017-08-23 08:24:58 UTC,1878,25.00,"57.00

"
2017-08-23 08:39:36 UTC,1879,25.00,"57.00

"
2017-08-23 08:54:13 UTC,1880,25.00,"57.00

"
2017-08-23 09:08:53 UTC,1881,25.00,"57.00

"
2017-08-23 09:23:28 UTC,1882,25.00,"57.00

"
2017-08-23 09:38:06 UTC,1883,25.00,"57.00

"
2017-08-23 09:52:42 UTC,1884,25.00,"57.00

"
2017-08-23 10:07:18 UTC,1885,25.00,"57.00

"
2017-08-23 10:21:55 UTC,1886,25.00,"57.00

"
2017-08-23 10:36:32 UTC,1887,25.00,"57.00

"
2017-08-23 10:51:11 UTC,1888,25.00,"57.00

"
2017-08-23 11:05:48 UTC,1889,25.00,"57.00

"
2017-08-23 11:20:26 UTC,1890,26.00,"58.00

"
2017-08-23 11:35:04 UTC,1891,26.00,"54.00

"
2017-08-23 11:49:39 UTC,1892,26.00,"52.00

"
2017-08-23 12:04:16 UTC,1893,26.00,"51.00

"
2017-08-23 12:18:53 UTC,1894,26.00,"45.00

"
2017-08-23 12:33:31 UTC,1895,26.00,"43.00

"
2017-08-23 12:48:08 UTC,1896,27.00,"42.00

"
2017-08-23 13:02:44 UTC,1897,26.00,"42.00

"
2017-08-23 13:17:24 UTC,1898,27.00,"44.00

"
2017-08-23 13:31:59 UTC,1899,27.00,"44.00

"
2017-08-23 13:46:36 UTC,1900,28.00,"41.00

"
2017-08-23 14:01:15 UTC,1901,28.00,"42.00

"
2017-08-23 14:15:53 UTC,1902,27.00,"40.00

"
2017-08-23 14:30:30 UTC,1903,27.00,"41.00

"
2017-08-23 14:45:08 UTC,1904,27.00,"40.00

"
2017-08-23 14:59:43 UTC,1905,27.00,"39.00

"
2017-08-23 15:14:19 UTC,1906,27.00,"39.00

"
2017-08-23 15:28:55 UTC,1907,27.00,"40.00

"
2017-08-23 15:43:32 UTC,1908,27.00,"25.00

"
2017-08-23 15:58:10 UTC,1909,27.00,"26.00

"
2017-08-23 16:12:48 UTC,1910,27.00,"14.00

"
2017-08-23 16:27:23 UTC,1911,27.00,"14.00

"
2017-08-23 16:42:01 UTC,1912,26.00,"26.00

"
2017-08-23 16:56:37 UTC,1913,26.00,"26.00

"
2017-08-23 17:11:14 UTC,1914,26.00,"31.00

"
2017-08-23 17:25:50 UTC,1915,26.00,"30.00

"
2017-08-23 17:40:29 UTC,1916,26.00,"37.00

"
2017-08-23 17:55:08 UTC,1917,26.00,"37.00

"
2017-08-23 18:09:45 UTC,1918,27.00,"39.00

"
2017-08-23 18:24:23 UTC,1919,27.00,"38.00

"
2017-08-23 18:38:58 UTC,1920,27.00,"39.00

"
2017-08-23 18:53:38 UTC,1921,27.00,"38.00

"
2017-08-23 19:08:13 UTC,1922,26.00,"39.00

"
2017-08-23 19:22:50 UTC,1923,26.00,"40.00

"
2017-08-23 19:37:16 UTC,1924,22.00,"39.00

"
2017-08-23 19:51:50 UTC,1925,22.00,"43.00

"
2017-08-23 20:06:26 UTC,1926,22.00,"43.00

"
2017-08-23 20:21:05 UTC,1927,22.00,"43.00

"
2017-08-23 20:35:39 UTC,1928,22.00,"43.00

"
2017-08-23 20:50:19 UTC,1929,21.00,"42.00

"
2017-08-23 21:04:51 UTC,1930,21.00,"42.00

"
2017-08-23 21:19:26 UTC,1931,21.00,"40.00

"
2017-08-23 21:34:04 UTC,1932,21.00,"42.00

"
2017-08-23 21:48:43 UTC,1933,21.00,"42.00

"
2017-08-23 22:03:20 UTC,1934,21.00,"42.00

"
2017-08-23 22:17:51 UTC,1935,21.00,"40.00

"
2017-08-23 22:32:28 UTC,1936,21.00,"41.00

"
2017-08-23 22:47:05 UTC,1937,21.00,"42.00

"
2017-08-23 23:01:45 UTC,1938,20.00,"43.00

"
2017-08-23 23:16:19 UTC,1939,21.00,"40.00

"
2017-08-23 23:30:56 UTC,1940,20.00,"42.00

"
2017-08-23 23:45:31 UTC,1941,20.00,"42.00

"
2017-08-24 00:00:09 UTC,1942,20.00,"42.00

"
2017-08-24 00:14:46 UTC,1943,21.00,"47.00

"
2017-08-24 00:29:34 UTC,1944,20.00,"43.00

"
2017-08-24 00:44:02 UTC,1945,20.00,"47.00

"
2017-08-24 00:58:38 UTC,1946,21.00,"44.00

"
2017-08-24 01:13:17 UTC,1947,22.00,"46.00

"
2017-08-24 01:27:50 UTC,1948,20.00,"44.00

"
2017-08-24 01:42:39 UTC,1949,21.00,"45.00

"
2017-08-24 02:11:46 UTC,1950,21.00,"45.00

"
2017-08-24 02:26:24 UTC,1951,21.00,"46.00

"
2017-08-24 02:40:59 UTC,1952,21.00,"47.00

"
2017-08-24 02:55:34 UTC,1953,21.00,"52.00

"
2017-08-24 03:10:13 UTC,1954,21.00,"57.00

"
2017-08-24 03:24:51 UTC,1955,22.00,"54.00

"
2017-08-24 03:39:26 UTC,1956,22.00,"58.00

"
2017-08-24 03:53:59 UTC,1957,22.00,"60.00

"
2017-08-24 04:08:33 UTC,1958,22.00,"60.00

"
2017-08-24 04:23:07 UTC,1959,21.00,"60.00

"
2017-08-24 04:37:44 UTC,1960,21.00,"60.00

"
2017-08-24 04:52:20 UTC,1961,21.00,"59.00

"
2017-08-24 05:06:58 UTC,1962,21.00,"57.00

"
2017-08-24 05:21:39 UTC,1963,21.00,"54.00

"
2017-08-24 05:36:22 UTC,1964,21.00,"54.00

"
2017-08-24 05:51:00 UTC,1965,22.00,"55.00

"
2017-08-24 06:05:37 UTC,1966,22.00,"56.00

"
2017-08-24 06:20:12 UTC,1967,22.00,"59.00

"
2017-08-24 06:34:47 UTC,1968,22.00,"60.00

"
2017-08-24 06:49:21 UTC,1969,22.00,"61.00

"
2017-08-24 07:03:58 UTC,1970,23.00,"50.00

"
2017-08-24 07:18:39 UTC,1971,24.00,"46.00

"
2017-08-24 07:33:19 UTC,1972,24.00,"45.00

"
2017-08-24 07:48:00 UTC,1973,25.00,"43.00

"
2017-08-24 08:02:34 UTC,1974,25.00,"43.00

"
2017-08-24 08:17:10 UTC,1975,25.00,"41.00

"
2017-08-24 08:31:47 UTC,1976,25.00,"42.00

"
2017-08-24 08:46:26 UTC,1977,25.00,"42.00

"
2017-08-24 09:01:01 UTC,1978,25.00,"43.00

"
2017-08-24 09:15:40 UTC,1979,25.00,"42.00

"
2017-08-24 09:30:17 UTC,1980,25.00,"41.00

"
2017-08-24 09:44:53 UTC,1981,25.00,"40.00

"
2017-08-24 09:59:36 UTC,1982,25.00,"39.00

"
2017-08-24 10:14:13 UTC,1983,25.00,"39.00

"
2017-08-24 10:28:46 UTC,1984,25.00,"38.00

"
2017-08-24 10:43:23 UTC,1985,25.00,"32.00

"
2017-08-24 10:58:02 UTC,1986,25.00,"27.00

"
2017-08-24 11:12:40 UTC,1987,25.00,"18.00

"
2017-08-24 11:27:15 UTC,1988,25.00,"15.00

"
2017-08-24 11:41:57 UTC,1989,25.00,"15.00

"
2017-08-24 11:56:30 UTC,1990,25.00,"15.00

"
2017-08-24 12:11:10 UTC,1991,25.00,"15.00

"
2017-08-24 12:25:46 UTC,1992,26.00,"14.00

"
2017-08-24 12:40:22 UTC,1993,26.00,"13.00

"
2017-08-24 12:55:03 UTC,1994,26.00,"15.00

"
2017-08-24 13:09:40 UTC,1995,26.00,"15.00

"
2017-08-24 13:24:15 UTC,1996,26.00,"14.00

"
2017-08-24 13:38:57 UTC,1997,26.00,"15.00

"
2017-08-24 13:53:32 UTC,1998,26.00,"13.00

"
2017-08-24 14:08:12 UTC,1999,26.00,"14.00

"
2017-08-24 14:22:46 UTC,2000,26.00,"15.00

"
2017-08-24 14:37:23 UTC,2001,26.00,"15.00

"
2017-08-24 14:52:01 UTC,2002,27.00,"17.00

"
2017-08-24 15:06:37 UTC,2003,27.00,"20.00

"
2017-08-24 15:21:17 UTC,2004,27.00,"25.00

"
